x,y,z,phi,Ex,Ey,Ez
10,7,25,0.000430,-0.000052,-0.000071,0.000000
10,8,25,0.000504,-0.000062,-0.000076,0.000000
10,9,25,0.000581,-0.000073,-0.000080,0.000000
10,10,25,0.000664,-0.000085,-0.000085,0.000000
10,11,25,0.000750,-0.000098,-0.000089,0.000000
10,12,25,0.000843,-0.000112,-0.000094,0.000000
10,13,25,0.000938,-0.000128,-0.000098,0.000000
10,14,25,0.001038,-0.000145,-0.000101,0.000000
10,15,25,0.001139,-0.000163,-0.000103,0.000000
10,16,25,0.001243,-0.000182,-0.000103,0.000000
10,17,25,0.001345,-0.000202,-0.000102,0.000000
10,18,25,0.001446,-0.000222,-0.000098,0.000000
10,19,25,0.001540,-0.000243,-0.000091,0.000000
10,20,25,0.001629,-0.000262,-0.000082,0.000000
10,21,25,0.001705,-0.000279,-0.000070,0.000000
10,22,25,0.001769,-0.000294,-0.000055,0.000000
10,23,25,0.001816,-0.000305,-0.000038,0.000000
10,24,25,0.001846,-0.000312,-0.000020,0.000000
10,25,25,0.001855,-0.000315,0.000000,0.000000
10,26,25,0.001846,-0.000312,0.000020,0.000000
10,27,25,0.001815,-0.000305,0.000039,0.000000
10,28,25,0.001768,-0.000294,0.000056,0.000000
10,29,25,0.001703,-0.000279,0.000071,0.000000
10,30,25,0.001626,-0.000261,0.000083,0.000000
10,31,25,0.001537,-0.000242,0.000092,0.000000
10,32,25,0.001442,-0.000222,0.000099,0.000000
10,33,25,0.001340,-0.000202,0.000102,0.000000
10,34,25,0.001237,-0.000182,0.000104,0.000000
10,35,25,0.001132,-0.000162,0.000104,0.000000
10,36,25,0.001029,-0.000144,0.000102,0.000000
10,37,25,0.000927,-0.000127,0.000099,0.000000
10,38,25,0.000831,-0.000111,0.000096,0.000000
10,39,25,0.000736,-0.000096,0.000092,0.000000
10,40,25,0.000648,-0.000083,0.000087,0.000000
10,41,25,0.000562,-0.000071,0.000083,0.000000
10,42,25,0.000482,-0.000060,0.000079,0.000000
10,43,25,0.000404,-0.000050,0.000075,0.000000
10,44,25,0.000331,-0.000040,0.000072,0.000000
10,45,25,0.000261,-0.000031,0.000069,0.000000
10,46,25,0.000194,-0.000023,0.000067,0.000000
10,47,25,0.000128,-0.000015,0.000065,0.000000
10,48,25,0.000064,-0.000007,0.000064,0.000000
10,49,25,0.000000,-0.000000,0.000000,-0.000000
11,0,25,0.000000,-0.000000,0.000000,-0.000000
11,1,25,0.000063,-0.000007,-0.000063,0.000000
11,2,25,0.000127,-0.000013,-0.000065,0.000000
11,3,25,0.000192,-0.000020,-0.000066,0.000000
11,4,25,0.000259,-0.000028,-0.000069,0.000000
11,5,25,0.000330,-0.000036,-0.000072,0.000000
11,6,25,0.000404,-0.000045,-0.000077,0.000000
11,7,25,0.000483,-0.000054,-0.000081,0.000000
11,8,25,0.000566,-0.000065,-0.000086,0.000000
11,9,25,0.000656,-0.000076,-0.000092,0.000000
11,10,25,0.000750,-0.000089,-0.000098,0.000000
11,11,25,0.000852,-0.000104,-0.000104,0.000000
11,12,25,0.000958,-0.000120,-0.000110,0.000000
11,13,25,0.001071,-0.000138,-0.000115,0.000000
11,14,25,0.001188,-0.000157,-0.000120,0.000000
11,15,25,0.001310,-0.000178,-0.000123,0.000000
11,16,25,0.001433,-0.000201,-0.000124,0.000000
11,17,25,0.001559,-0.000225,-0.000124,0.000000
11,18,25,0.001680,-0.000250,-0.000120,0.000000
11,19,25,0.001799,-0.000275,-0.000113,0.000000
11,20,25,0.001907,-0.000299,-0.000103,0.000000
11,21,25,0.002004,-0.000321,-0.000088,0.000000
11,22,25,0.002083,-0.000341,-0.000070,0.000000
11,23,25,0.002145,-0.000355,-0.000049,0.000000
11,24,25,0.002181,-0.000365,-0.000025,0.000000
11,25,25,0.002194,-0.000368,0.000000,0.000000
11,26,25,0.002180,-0.000365,0.000025,0.000000
11,27,25,0.002144,-0.000355,0.000049,0.000000
11,28,25,0.002082,-0.000341,0.000071,0.000000
11,29,25,0.002002,-0.000321,0.000089,0.000000
11,30,25,0.001904,-0.000299,0.000103,0.000000
11,31,25,0.001795,-0.000275,0.000114,0.000000
11,32,25,0.001676,-0.000250,0.000121,0.000000
11,33,25,0.001553,-0.000225,0.000125,0.000000
11,34,25,0.001426,-0.000201,0.000126,0.000000
11,35,25,0.001302,-0.000178,0.000124,0.000000
11,36,25,0.001178,-0.000156,0.000121,0.000000
11,37,25,0.001060,-0.000137,0.000117,0.000000
11,38,25,0.000945,-0.000119,0.000112,0.000000
11,39,25,0.000836,-0.000102,0.000106,0.000000
11,40,25,0.000732,-0.000088,0.000101,0.000000
11,41,25,0.000635,-0.000074,0.000095,0.000000
11,42,25,0.000542,-0.000062,0.000090,0.000000
11,43,25,0.000455,-0.000051,0.000085,0.000000
11,44,25,0.000372,-0.000042,0.000081,0.000000
11,45,25,0.000293,-0.000032,0.000078,0.000000
11,46,25,0.000217,-0.000024,0.000075,0.000000
11,47,25,0.000143,-0.000016,0.000073,0.000000
11,48,25,0.000071,-0.000008,0.000072,0.000000
11,49,25,0.000000,-0.000000,0.000000,-0.000000
12,0,25,0.000000,-0.000000,0.000000,-0.000000
12,1,25,0.000070,-0.000007,-0.000070,0.000000
12,2,25,0.000140,-0.000014,-0.000071,0.000000
12,3,25,0.000212,-0.000021,-0.000074,0.000000
12,4,25,0.000288,-0.000029,-0.000077,0.000000
12,5,25,0.000366,-0.000037,-0.000081,0.000000
12,6,25,0.000450,-0.000046,-0.000086,0.000000
12,7,25,0.000538,-0.000056,-0.000092,0.000000
12,8,25,0.000633,-0.000067,-0.000098,0.000000
12,9,25,0.000733,-0.000080,-0.000105,0.000000
12,10,25,0.000843,-0.000094,-0.000112,0.000000
12,11,25,0.000958,-0.000110,-0.000120,0.000000
12,12,25,0.001082,-0.000127,-0.000127,0.000000
12,13,25,0.001213,-0.000148,-0.000135,0.000000
12,14,25,0.001352,-0.000170,-0.000141,0.000000
12,15,25,0.001495,-0.000195,-0.000147,0.000000
12,16,25,0.001645,-0.000222,-0.000150,0.000000
12,17,25,0.001795,-0.000251,-0.000150,0.000000
12,18,25,0.001946,-0.000281,-0.000148,0.000000
12,19,25,0.002090,-0.000313,-0.000141,0.000000
12,20,25,0.002227,-0.000344,-0.000129,0.000000
12,21,25,0.002348,-0.000373,-0.000112,0.000000
12,22,25,0.002451,-0.000398,-0.000089,0.000000
12,23,25,0.002526,-0.000418,-0.000063,0.000000
12,24,25,0.002576,-0.000430,-0.000032,0.000000
12,25,25,0.002591,-0.000435,0.000000,0.000000
12,26,25,0.002575,-0.000430,0.000033,0.000000
12,27,25,0.002525,-0.000418,0.000063,0.000000
12,28,25,0.002449,-0.000398,0.000090,0.000000
12,29,25,0.002345,-0.000372,0.000112,0.000000
12,30,25,0.002224,-0.000343,0.000130,0.000000
12,31,25,0.002086,-0.000313,0.000141,0.000000
12,32,25,0.001941,-0.000281,0.000149,0.000000
12,33,25,0.001789,-0.000250,0.000152,0.000000
12,34,25,0.001638,-0.000221,0.000151,0.000000
12,35,25,0.001487,-0.000194,0.000148,0.000000
12,36,25,0.001342,-0.000169,0.000143,0.000000
12,37,25,0.001201,-0.000147,0.000137,0.000000
12,38,25,0.001068,-0.000126,0.000130,0.000000
12,39,25,0.000941,-0.000108,0.000123,0.000000
12,40,25,0.000823,-0.000092,0.000115,0.000000
12,41,25,0.000711,-0.000078,0.000108,0.000000
12,42,25,0.000606,-0.000065,0.000102,0.000000
12,43,25,0.000507,-0.000053,0.000096,0.000000
12,44,25,0.000414,-0.000043,0.000091,0.000000
12,45,25,0.000325,-0.000033,0.000087,0.000000
12,46,25,0.000241,-0.000024,0.000083,0.000000
12,47,25,0.000159,-0.000016,0.000081,0.000000
12,48,25,0.000079,-0.000008,0.000079,0.000000
12,49,25,0.000000,-0.000000,0.000000,-0.000000
13,0,25,0.000000,-0.000000,0.000000,-0.000000
13,1,25,0.000077,-0.000007,-0.000077,0.000000
13,2,25,0.000154,-0.000014,-0.000079,0.000000
13,3,25,0.000234,-0.000021,-0.000081,0.000000
13,4,25,0.000316,-0.000029,-0.000085,0.000000
13,5,25,0.000404,-0.000037,-0.000090,0.000000
13,6,25,0.000496,-0.000047,-0.000096,0.000000
13,7,25,0.000595,-0.000057,-0.000102,0.000000
13,8,25,0.000700,-0.000069,-0.000110,0.000000
13,9,25,0.000815,-0.000082,-0.000119,0.000000
13,10,25,0.000938,-0.000098,-0.000128,0.000000
13,11,25,0.001071,-0.000115,-0.000138,0.000000
13,12,25,0.001213,-0.000135,-0.000148,0.000000
13,13,25,0.001366,-0.000157,-0.000157,0.000000
13,14,25,0.001527,-0.000183,-0.000167,0.000000
13,15,25,0.001700,-0.000212,-0.000175,0.000000
13,16,25,0.001877,-0.000244,-0.000180,0.000000
13,17,25,0.002061,-0.000279,-0.000183,0.000000
13,18,25,0.002243,-0.000317,-0.000182,0.000000
13,19,25,0.002425,-0.000357,-0.000175,0.000000
13,20,25,0.002594,-0.000397,-0.000163,0.000000
13,21,25,0.002750,-0.000435,-0.000143,0.000000
13,22,25,0.002879,-0.000469,-0.000115,0.000000
13,23,25,0.002980,-0.000496,-0.000081,0.000000
13,24,25,0.003041,-0.000513,-0.000042,0.000000
13,25,25,0.003064,-0.000519,0.000000,0.000000
13,26,25,0.003041,-0.000513,0.000043,0.000000
13,27,25,0.002979,-0.000496,0.000082,0.000000
13,28,25,0.002877,-0.000469,0.000116,0.000000
13,29,25,0.002747,-0.000435,0.000143,0.000000
13,30,25,0.002590,-0.000397,0.000163,0.000000
13,31,25,0.002420,-0.000356,0.000176,0.000000
13,32,25,0.002238,-0.000317,0.000183,0.000000
13,33,25,0.002054,-0.000279,0.000184,0.000000
13,34,25,0.001869,-0.000244,0.000182,0.000000
13,35,25,0.001690,-0.000211,0.000176,0.000000
13,36,25,0.001516,-0.000182,0.000169,0.000000
13,37,25,0.001353,-0.000156,0.000160,0.000000
13,38,25,0.001197,-0.000134,0.000150,0.000000
13,39,25,0.001053,-0.000114,0.000140,0.000000
13,40,25,0.000916,-0.000096,0.000131,0.000000
13,41,25,0.000791,-0.000080,0.000122,0.000000
13,42,25,0.000672,-0.000067,0.000114,0.000000
13,43,25,0.000562,-0.000055,0.000107,0.000000
13,44,25,0.000457,-0.000044,0.000101,0.000000
13,45,25,0.000359,-0.000034,0.000096,0.000000
13,46,25,0.000265,-0.000025,0.000092,0.000000
13,47,25,0.000175,-0.000016,0.000089,0.000000
13,48,25,0.000087,-0.000008,0.000088,0.000000
13,49,25,0.000000,-0.000000,0.000000,-0.000000
14,0,25,0.000000,-0.000000,0.000000,-0.000000
14,1,25,0.000083,-0.000007,-0.000084,0.000000
14,2,25,0.000168,-0.000014,-0.000086,0.000000
14,3,25,0.000255,-0.000021,-0.000089,0.000000
14,4,25,0.000346,-0.000029,-0.000093,0.000000
14,5,25,0.000441,-0.000038,-0.000099,0.000000
14,6,25,0.000543,-0.000047,-0.000106,0.000000
14,7,25,0.000652,-0.000058,-0.000114,0.000000
14,8,25,0.000771,-0.000070,-0.000123,0.000000
14,9,25,0.000898,-0.000084,-0.000133,0.000000
14,10,25,0.001038,-0.000101,-0.000145,0.000000
14,11,25,0.001188,-0.000120,-0.000157,0.000000
14,12,25,0.001352,-0.000141,-0.000170,0.000000
14,13,25,0.001527,-0.000167,-0.000183,0.000000
14,14,25,0.001718,-0.000196,-0.000196,0.000000
14,15,25,0.001919,-0.000229,-0.000208,0.000000
14,16,25,0.002133,-0.000267,-0.000217,0.000000
14,17,25,0.002353,-0.000310,-0.000224,0.000000
14,18,25,0.002581,-0.000357,-0.000225,0.000000
14,19,25,0.002804,-0.000408,-0.000220,0.000000
14,20,25,0.003021,-0.000460,-0.000207,0.000000
14,21,25,0.003217,-0.000511,-0.000184,0.000000
14,22,25,0.003389,-0.000558,-0.000150,0.000000
14,23,25,0.003518,-0.000596,-0.000107,0.000000
14,24,25,0.003603,-0.000620,-0.000056,0.000000
14,25,25,0.003629,-0.000629,0.000000,0.000000
14,26,25,0.003602,-0.000620,0.000056,0.000000
14,27,25,0.003517,-0.000595,0.000108,0.000000
14,28,25,0.003387,-0.000557,0.000151,0.000000
14,29,25,0.003215,-0.000511,0.000185,0.000000
14,30,25,0.003017,-0.000460,0.000208,0.000000
14,31,25,0.002799,-0.000408,0.000221,0.000000
14,32,25,0.002575,-0.000357,0.000226,0.000000
14,33,25,0.002347,-0.000310,0.000225,0.000000
14,34,25,0.002125,-0.000267,0.000219,0.000000
14,35,25,0.001909,-0.000229,0.000209,0.000000
14,36,25,0.001706,-0.000195,0.000198,0.000000
14,37,25,0.001513,-0.000166,0.000185,0.000000
14,38,25,0.001336,-0.000140,0.000173,0.000000
14,39,25,0.001168,-0.000118,0.000160,0.000000
14,40,25,0.001015,-0.000099,0.000148,0.000000
14,41,25,0.000872,-0.000083,0.000138,0.000000
14,42,25,0.000740,-0.000068,0.000128,0.000000
14,43,25,0.000616,-0.000055,0.000119,0.000000
14,44,25,0.000502,-0.000044,0.000112,0.000000
14,45,25,0.000393,-0.000034,0.000106,0.000000
14,46,25,0.000290,-0.000025,0.000101,0.000000
14,47,25,0.000191,-0.000016,0.000098,0.000000
14,48,25,0.000095,-0.000008,0.000096,0.000000
14,49,25,0.000000,-0.000000,0.000000,-0.000000
15,0,25,0.000000,-0.000000,0.000000,-0.000000
15,1,25,0.000090,-0.000007,-0.000091,0.000000
15,2,25,0.000181,-0.000014,-0.000093,0.000000
15,3,25,0.000276,-0.000021,-0.000096,0.000000
15,4,25,0.000374,-0.000029,-0.000102,0.000000
15,5,25,0.000479,-0.000037,-0.000108,0.000000
15,6,25,0.000590,-0.000047,-0.000116,0.000000
15,7,25,0.000711,-0.000058,-0.000125,0.000000
15,8,25,0.000841,-0.000071,-0.000137,0.000000
15,9,25,0.000984,-0.000085,-0.000149,0.000000
15,10,25,0.001139,-0.000103,-0.000163,0.000000
15,11,25,0.001310,-0.000123,-0.000178,0.000000
15,12,25,0.001495,-0.000147,-0.000195,0.000000
15,13,25,0.001700,-0.000175,-0.000212,0.000000
15,14,25,0.001919,-0.000208,-0.000229,0.000000
15,15,25,0.002158,-0.000246,-0.000246,0.000000
15,16,25,0.002411,-0.000291,-0.000261,0.000000
15,17,25,0.002681,-0.000343,-0.000273,0.000000
15,18,25,0.002958,-0.000402,-0.000280,0.000000
15,19,25,0.003240,-0.000466,-0.000278,0.000000
15,20,25,0.003514,-0.000535,-0.000266,0.000000
15,21,25,0.003772,-0.000605,-0.000240,0.000000
15,22,25,0.003994,-0.000670,-0.000200,0.000000
15,23,25,0.004171,-0.000724,-0.000144,0.000000
15,24,25,0.004282,-0.000761,-0.000075,0.000000
15,25,25,0.004322,-0.000774,0.000000,0.000000
15,26,25,0.004281,-0.000761,0.000076,0.000000
15,27,25,0.004170,-0.000724,0.000145,0.000000
15,28,25,0.003992,-0.000670,0.000200,0.000000
15,29,25,0.003769,-0.000604,0.000241,0.000000
15,30,25,0.003510,-0.000535,0.000267,0.000000
15,31,25,0.003235,-0.000466,0.000279,0.000000
15,32,25,0.002952,-0.000401,0.000281,0.000000
15,33,25,0.002674,-0.000343,0.000275,0.000000
15,34,25,0.002403,-0.000291,0.000263,0.000000
15,35,25,0.002148,-0.000246,0.000248,0.000000
15,36,25,0.001907,-0.000207,0.000232,0.000000
15,37,25,0.001685,-0.000174,0.000214,0.000000
15,38,25,0.001478,-0.000146,0.000198,0.000000
15,39,25,0.001289,-0.000121,0.000182,0.000000
15,40,25,0.001115,-0.000101,0.000167,0.000000
15,41,25,0.000956,-0.000084,0.000153,0.000000
15,42,25,0.000808,-0.000069,0.000142,0.000000
15,43,25,0.000673,-0.000055,0.000131,0.000000
15,44,25,0.000546,-0.000044,0.000123,0.000000
15,45,25,0.000427,-0.000034,0.000115,0.000000
15,46,25,0.000315,-0.000025,0.000110,0.000000
15,47,25,0.000207,-0.000016,0.000106,0.000000
15,48,25,0.000103,-0.000008,0.000104,0.000000
15,49,25,0.000000,-0.000000,0.000000,-0.000000
16,0,25,0.000000,-0.000000,0.000000,-0.000000
16,1,25,0.000097,-0.000006,-0.000098,0.000000
16,2,25,0.000195,-0.000013,-0.000100,0.000000
16,3,25,0.000296,-0.000020,-0.000104,0.000000
16,4,25,0.000403,-0.000028,-0.000110,0.000000
16,5,25,0.000516,-0.000036,-0.000117,0.000000
16,6,25,0.000637,-0.000046,-0.000126,0.000000
16,7,25,0.000768,-0.000057,-0.000137,0.000000
16,8,25,0.000912,-0.000070,-0.000150,0.000000
16,9,25,0.001069,-0.000085,-0.000165,0.000000
16,10,25,0.001243,-0.000103,-0.000182,0.000000
16,11,25,0.001433,-0.000124,-0.000201,0.000000
16,12,25,0.001645,-0.000150,-0.000222,0.000000
16,13,25,0.001877,-0.000180,-0.000244,0.000000
16,14,25,0.002133,-0.000217,-0.000267,0.000000
16,15,25,0.002411,-0.000261,-0.000291,0.000000
16,16,25,0.002716,-0.000314,-0.000314,0.000000
16,17,25,0.003039,-0.000376,-0.000334,0.000000
16,18,25,0.003384,-0.000449,-0.000348,0.000000
16,19,25,0.003736,-0.000532,-0.000354,0.000000
16,20,25,0.004091,-0.000624,-0.000345,0.000000
16,21,25,0.004426,-0.000720,-0.000319,0.000000
16,22,25,0.004729,-0.000814,-0.000270,0.000000
16,23,25,0.004967,-0.000895,-0.000198,0.000000
16,24,25,0.005125,-0.000951,-0.000105,0.000000
16,25,25,0.005177,-0.000971,0.000000,0.000000
16,26,25,0.005124,-0.000951,0.000106,0.000000
16,27,25,0.004965,-0.000895,0.000199,0.000000
16,28,25,0.004726,-0.000814,0.000271,0.000000
16,29,25,0.004423,-0.000720,0.000320,0.000000
16,30,25,0.004087,-0.000624,0.000346,0.000000
16,31,25,0.003731,-0.000532,0.000355,0.000000
16,32,25,0.003378,-0.000449,0.000350,0.000000
16,33,25,0.003032,-0.000376,0.000335,0.000000
16,34,25,0.002707,-0.000314,0.000316,0.000000
16,35,25,0.002400,-0.000261,0.000293,0.000000
16,36,25,0.002120,-0.000217,0.000270,0.000000
16,37,25,0.001861,-0.000180,0.000247,0.000000
16,38,25,0.001627,-0.000149,0.000225,0.000000
16,39,25,0.001411,-0.000123,0.000205,0.000000
16,40,25,0.001217,-0.000102,0.000186,0.000000
16,41,25,0.001039,-0.000083,0.000170,0.000000
16,42,25,0.000877,-0.000068,0.000156,0.000000
16,43,25,0.000727,-0.000055,0.000144,0.000000
16,44,25,0.000590,-0.000043,0.000133,0.000000
16,45,25,0.000461,-0.000033,0.000125,0.000000
16,46,25,0.000340,-0.000024,0.000119,0.000000
16,47,25,0.000223,-0.000016,0.000114,0.000000
16,48,25,0.000111,-0.000008,0.000112,0.000000
16,49,25,0.000000,-0.000000,0.000000,-0.000000
17,0,25,0.000000,-0.000000,0.000000,-0.000000
17,1,25,0.000103,-0.000006,-0.000104,0.000000
17,2,25,0.000208,-0.000013,-0.000107,0.000000
17,3,25,0.000317,-0.000019,-0.000111,0.000000
17,4,25,0.000430,-0.000027,-0.000118,0.000000
17,5,25,0.000552,-0.000035,-0.000126,0.000000
17,6,25,0.000682,-0.000044,-0.000137,0.000000
17,7,25,0.000825,-0.000055,-0.000149,0.000000
17,8,25,0.000981,-0.000068,-0.000164,0.000000
17,9,25,0.001154,-0.000083,-0.000182,0.000000
17,10,25,0.001345,-0.000102,-0.000202,0.000000
17,11,25,0.001559,-0.000124,-0.000225,0.000000
17,12,25,0.001795,-0.000150,-0.000251,0.000000
17,13,25,0.002061,-0.000183,-0.000279,0.000000
17,14,25,0.002353,-0.000224,-0.000310,0.000000
17,15,25,0.002681,-0.000273,-0.000343,0.000000
17,16,25,0.003039,-0.000334,-0.000376,0.000000
17,17,25,0.003434,-0.000408,-0.000408,0.000000
17,18,25,0.003856,-0.000498,-0.000435,0.000000
17,19,25,0.004305,-0.000605,-0.000453,0.000000
17,20,25,0.004761,-0.000727,-0.000454,0.000000
17,21,25,0.005212,-0.000862,-0.000430,0.000000
17,22,25,0.005622,-0.001001,-0.000374,0.000000
17,23,25,0.005961,-0.001126,-0.000281,0.000000
17,24,25,0.006183,-0.001215,-0.000151,0.000000
17,25,25,0.006264,-0.001249,0.000000,0.000000
17,26,25,0.006182,-0.001215,0.000152,0.000000
17,27,25,0.005959,-0.001125,0.000281,0.000000
17,28,25,0.005619,-0.001001,0.000375,0.000000
17,29,25,0.005209,-0.000862,0.000431,0.000000
17,30,25,0.004757,-0.000727,0.000455,0.000000
17,31,25,0.004299,-0.000604,0.000454,0.000000
17,32,25,0.003849,-0.000498,0.000437,0.000000
17,33,25,0.003426,-0.000408,0.000410,0.000000
17,34,25,0.003030,-0.000334,0.000378,0.000000
17,35,25,0.002670,-0.000273,0.000345,0.000000
17,36,25,0.002340,-0.000223,0.000313,0.000000
17,37,25,0.002044,-0.000182,0.000282,0.000000
17,38,25,0.001775,-0.000150,0.000254,0.000000
17,39,25,0.001536,-0.000122,0.000229,0.000000
17,40,25,0.001318,-0.000100,0.000207,0.000000
17,41,25,0.001123,-0.000082,0.000187,0.000000
17,42,25,0.000944,-0.000066,0.000170,0.000000
17,43,25,0.000782,-0.000053,0.000156,0.000000
17,44,25,0.000632,-0.000042,0.000144,0.000000
17,45,25,0.000494,-0.000032,0.000135,0.000000
17,46,25,0.000363,-0.000023,0.000128,0.000000
17,47,25,0.000239,-0.000015,0.000122,0.000000
17,48,25,0.000118,-0.000007,0.000119,0.000000
17,49,25,0.000000,-0.000000,0.000000,-0.000000
18,0,25,0.000000,-0.000000,0.000000,-0.000000
18,1,25,0.000109,-0.000006,-0.000110,0.000000
18,2,25,0.000220,-0.000012,-0.000113,0.000000
18,3,25,0.000335,-0.000018,-0.000118,0.000000
18,4,25,0.000457,-0.000025,-0.000125,0.000000
18,5,25,0.000585,-0.000033,-0.000135,0.000000
18,6,25,0.000726,-0.000042,-0.000147,0.000000
18,7,25,0.000879,-0.000052,-0.000161,0.000000
18,8,25,0.001048,-0.000065,-0.000178,0.000000
18,9,25,0.001235,-0.000080,-0.000199,0.000000
18,10,25,0.001446,-0.000098,-0.000222,0.000000
18,11,25,0.001680,-0.000120,-0.000250,0.000000
18,12,25,0.001946,-0.000148,-0.000281,0.000000
18,13,25,0.002243,-0.000182,-0.000317,0.000000
18,14,25,0.002581,-0.000225,-0.000357,0.000000
18,15,25,0.002958,-0.000280,-0.000402,0.000000
18,16,25,0.003384,-0.000348,-0.000449,0.000000
18,17,25,0.003856,-0.000435,-0.000498,0.000000
18,18,25,0.004380,-0.000545,-0.000545,0.000000
18,19,25,0.004945,-0.000681,-0.000583,0.000000
18,20,25,0.005546,-0.000845,-0.000603,0.000000
18,21,25,0.006151,-0.001037,-0.000592,0.000000
18,22,25,0.006730,-0.001246,-0.000533,0.000000
18,23,25,0.007218,-0.001447,-0.000413,0.000000
18,24,25,0.007556,-0.001600,-0.000228,0.000000
18,25,25,0.007674,-0.001660,0.000000,0.000000
18,26,25,0.007555,-0.001600,0.000229,0.000000
18,27,25,0.007216,-0.001447,0.000414,0.000000
18,28,25,0.006727,-0.001246,0.000534,0.000000
18,29,25,0.006148,-0.001037,0.000593,0.000000
18,30,25,0.005541,-0.000845,0.000604,0.000000
18,31,25,0.004939,-0.000680,0.000584,0.000000
18,32,25,0.004373,-0.000544,0.000546,0.000000
18,33,25,0.003847,-0.000435,0.000500,0.000000
18,34,25,0.003374,-0.000348,0.000451,0.000000
18,35,25,0.002945,-0.000279,0.000404,0.000000
18,36,25,0.002566,-0.000225,0.000360,0.000000
18,37,25,0.002226,-0.000181,0.000320,0.000000
18,38,25,0.001926,-0.000147,0.000285,0.000000
18,39,25,0.001656,-0.000119,0.000254,0.000000
18,40,25,0.001418,-0.000097,0.000227,0.000000
18,41,25,0.001202,-0.000078,0.000204,0.000000
18,42,25,0.001010,-0.000063,0.000184,0.000000
18,43,25,0.000833,-0.000050,0.000168,0.000000
18,44,25,0.000673,-0.000039,0.000155,0.000000
18,45,25,0.000524,-0.000030,0.000144,0.000000
18,46,25,0.000386,-0.000022,0.000136,0.000000
18,47,25,0.000253,-0.000014,0.000130,0.000000
18,48,25,0.000126,-0.000007,0.000127,0.000000
18,49,25,0.000000,-0.000000,0.000000,-0.000000
19,0,25,0.000000,-0.000000,0.000000,-0.000000
19,1,25,0.000115,-0.000005,-0.000116,0.000000
19,2,25,0.000231,-0.000011,-0.000119,0.000000
19,3,25,0.000353,-0.000016,-0.000124,0.000000
19,4,25,0.000480,-0.000023,-0.000132,0.000000
19,5,25,0.000618,-0.000030,-0.000143,0.000000
19,6,25,0.000766,-0.000038,-0.000156,0.000000
19,7,25,0.000930,-0.000048,-0.000172,0.000000
19,8,25,0.001110,-0.000060,-0.000192,0.000000
19,9,25,0.001314,-0.000074,-0.000215,0.000000
19,10,25,0.001540,-0.000091,-0.000243,0.000000
19,11,25,0.001799,-0.000113,-0.000275,0.000000
19,12,25,0.002090,-0.000141,-0.000313,0.000000
19,13,25,0.002425,-0.000175,-0.000357,0.000000
19,14,25,0.002804,-0.000220,-0.000408,0.000000
19,15,25,0.003240,-0.000278,-0.000466,0.000000
19,16,25,0.003736,-0.000354,-0.000532,0.000000
19,17,25,0.004305,-0.000453,-0.000605,0.000000
19,18,25,0.004945,-0.000583,-0.000681,0.000000
19,19,25,0.005666,-0.000753,-0.000753,0.000000
19,20,25,0.006452,-0.000973,-0.000810,0.000000
19,21,25,0.007286,-0.001247,-0.000831,0.000000
19,22,25,0.008113,-0.001569,-0.000784,0.000000
19,23,25,0.008855,-0.001908,-0.000635,0.000000
19,24,25,0.009384,-0.002191,-0.000365,0.000000
19,25,25,0.009584,-0.002311,0.000000,0.000000
19,26,25,0.009383,-0.002191,0.000365,0.000000
19,27,25,0.008853,-0.001908,0.000636,0.000000
19,28,25,0.008111,-0.001569,0.000785,0.000000
19,29,25,0.007283,-0.001247,0.000832,0.000000
19,30,25,0.006447,-0.000973,0.000812,0.000000
19,31,25,0.005660,-0.000753,0.000755,0.000000
19,32,25,0.004938,-0.000583,0.000682,0.000000
19,33,25,0.004296,-0.000452,0.000606,0.000000
19,34,25,0.003725,-0.000353,0.000534,0.000000
19,35,25,0.003228,-0.000278,0.000468,0.000000
19,36,25,0.002789,-0.000220,0.000410,0.000000
19,37,25,0.002407,-0.000175,0.000360,0.000000
19,38,25,0.002069,-0.000140,0.000316,0.000000
19,39,25,0.001774,-0.000112,0.000279,0.000000
19,40,25,0.001511,-0.000090,0.000247,0.000000
19,41,25,0.001279,-0.000073,0.000221,0.000000
19,42,25,0.001070,-0.000058,0.000198,0.000000
19,43,25,0.000883,-0.000046,0.000179,0.000000
19,44,25,0.000711,-0.000036,0.000164,0.000000
19,45,25,0.000554,-0.000027,0.000152,0.000000
19,46,25,0.000406,-0.000020,0.000143,0.000000
19,47,25,0.000267,-0.000013,0.000137,0.000000
19,48,25,0.000132,-0.000006,0.000133,0.000000
19,49,25,0.000000,-0.000000,0.000000,-0.000000
20,0,25,0.000000,-0.000000,0.000000,-0.000000
20,1,25,0.000119,-0.000005,-0.000121,0.000000
20,2,25,0.000241,-0.000009,-0.000124,0.000000
20,3,25,0.000368,-0.000014,-0.000130,0.000000
20,4,25,0.000502,-0.000020,-0.000139,0.000000
20,5,25,0.000645,-0.000026,-0.000150,0.000000
20,6,25,0.000803,-0.000034,-0.000165,0.000000
20,7,25,0.000975,-0.000042,-0.000183,0.000000
20,8,25,0.001168,-0.000053,-0.000204,0.000000
20,9,25,0.001383,-0.000066,-0.000231,0.000000
20,10,25,0.001629,-0.000082,-0.000262,0.000000
20,11,25,0.001907,-0.000103,-0.000299,0.000000
20,12,25,0.002227,-0.000129,-0.000344,0.000000
20,13,25,0.002594,-0.000163,-0.000397,0.000000
